"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2202.61,68.80,-4.19%,1178423,1351.52,0.87,-6.79%,35.33%,199.00%,408.50%,345.31%,342.73%,7.35%,25.87%,39.38%,19.82%,26.43%,0.16%,72.73%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",789.60,13.16,-0.45%,1898209,3359.60,0.57,-18.72%,59.13%,220.98%,169.12%,182.40%,149.48%,10.48%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1794.10,23.48,-3.85%,852601,1624.48,0.52,-8.57%,-33.37%,65.35%,87.54%,85.76%,129.52%,9.00%,134.90%,-101.12%,,,181.22%,16.93%,9.74%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",202114.29,198.49,-2.26%,7104510,12450.22,0.57,5.63%,16.25%,87.28%,74.50%,69.37%,66.81%,6.16%,32.03%,124.26%,25.57%,29.10%,,72.25%,2.91%
"FIVN","NASD","Five9 Inc","Technology","Software - Infrastructure",1967.70,25.70,0.47%,1067881,3209.60,0.33,-0.43%,32.75%,62.86%,35.19%,28.18%,-4.60%,5.83%,9.88%,3234.38%,9.16%,13.13%,-2.72%,101.72%,11.45%
"GTLB","NASD","Gitlab Inc","Technology","Software - Infrastructure",5754.42,34.07,4.13%,5128220,5915.40,0.87,1.79%,28.71%,59.06%,-1.96%,-9.22%,-24.91%,5.69%,-15.36%,86.57%,23.15%,6.64%,2.34%,81.75%,13.32%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",25794.75,148.41,-0.63%,2186334,3760.38,0.58,6.36%,31.30%,105.41%,61.42%,71.63%,55.52%,7.53%,9.90%,20.10%,11.19%,11.37%,4.34%,93.82%,5.21%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",284157.90,348.66,-2.79%,5423898,8032.83,0.68,5.56%,23.58%,107.72%,85.72%,89.28%,78.09%,5.05%,12.97%,-159.65%,31.15%,13.16%,11.04%,80.42%,3.10%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",5506.89,156.37,-1.92%,492450,799.38,0.62,3.19%,39.39%,88.01%,16.88%,17.66%,12.25%,6.34%,7.53%,9.84%,10.60%,7.23%,2.00%,107.37%,10.53%
"RPD","NASD","Rapid7 Inc","Technology","Software - Infrastructure",798.62,11.95,-2.05%,2554413,2340.33,1.09,0.25%,76.51%,110.39%,-10.15%,-21.38%,-46.44%,10.00%,-25.20%,-48.48%,-0.27%,-7.72%,-3.25%,93.17%,11.41%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",4163.87,37.76,-5.32%,2704951,3615.06,0.75,-3.67%,40.48%,95.14%,66.86%,60.48%,14.29%,7.86%,22.75%,106.28%,9.58%,14.53%,9.40%,115.89%,10.21%
"VRNS","NASD","Varonis Systems Inc","Technology","Software - Infrastructure",5447.93,47.45,-0.19%,1285621,2400.66,0.54,4.56%,43.44%,95.91%,39.72%,44.66%,-7.50%,5.90%,-33.82%,-0.22%,27.39%,55.12%,-5.12%,98.25%,7.11%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2470.00,53.11,1.47%,1750429,1193.44,1.47,30.75%,54.88%,70.61%,71.49%,78.64%,22.80%,7.76%,22.11%,178.22%,7.54%,30.24%,-3.53%,115.04%,14.77%
"NSP","NYSE","Insperity Inc","Industrials","Staffing & Employment Services",1973.34,51.70,4.34%,602530,769.78,0.78,6.84%,38.83%,78.89%,11.61%,33.52%,-8.72%,5.01%,99.42%,-35.30%,1.72%,52.60%,6.85%,110.67%,12.32%
"RHI","NYSE","Robert Half Inc","Industrials","Staffing & Employment Services",4278.94,41.83,0.07%,1910447,2398.72,0.80,17.53%,29.67%,52.44%,44.09%,54.01%,-0.07%,6.26%,-0.74%,-19.67%,-3.83%,25.38%,18.37%,124.52%,22.66%
"RXO","NYSE","RXO Inc","Industrials","Trucking",4761.25,28.87,-1.43%,1530797,2319.26,0.66,6.57%,16.32%,54.39%,85.30%,128.40%,78.54%,6.22%,232.42%,-15.39%,-0.56%,,2.12%,111.56%,9.00%
