"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"WYFI","NASD","Whitefiber Inc","Technology","Information Technology Services",971.15,25.15,-2.52%,2453952,2251.69,1.09,-34.68%,-29.45%,57.09%,20.57%,59.18%,,16.08%,-4.08%,-933.33%,46.00%,,-2.43%,21.24%,42.45%
"PRCH","NASD","Porch Group Inc","Financial","Insurance - Property & Casualty",1496.64,13.68,-0.87%,727489,2091.02,0.35,-7.88%,20.00%,77.43%,52.00%,49.84%,5.23%,4.88%,-42.86%,-159.92%,15.64%,,10.90%,73.21%,19.11%
"EVER","NASD","EverQuote Inc","Communication Services","Internet Content & Information",925.36,26.16,-0.87%,775222,894.27,0.87,5.36%,27.67%,61.68%,4.14%,-3.11%,5.95%,4.81%,-20.10%,138.33%,14.54%,0.32%,7.88%,85.12%,18.65%
"GRPN","NASD","Groupon Inc","Communication Services","Internet Content & Information",1057.09,27.83,-2.62%,1780232,2059.18,0.86,6.83%,61.24%,79.32%,72.54%,58.04%,-16.90%,10.11%,93.59%,-284.42%,0.01%,,-3.53%,68.10%,59.61%
"AMN","NYSE","AMN Healthcare Services Inc","Healthcare","Medical Care Facilities",1357.51,35.00,2.28%,940208,1087.67,0.86,8.12%,9.79%,71.15%,79.03%,122.08%,72.07%,6.17%,95.68%,5676.14%,99.90%,-1.99%,12.23%,112.04%,8.47%
"CMPS","NASD","Compass Pathways Plc ADR","Healthcare","Medical Care Facilities",1666.26,12.35,-0.64%,7160838,4907.03,1.46,-9.46%,7.48%,85.44%,61.86%,78.99%,218.30%,8.65%,74.37%,-51.37%,,56.76%,32.41%,66.11%,7.90%
"COMP","NYSE","Compass Inc","Real Estate","Real Estate Services",9087.31,12.00,-1.48%,11525840,14109.80,0.82,2.39%,27.39%,64.38%,-2.44%,13.53%,82.65%,4.56%,225.97%,128.96%,99.38%,,27.81%,84.47%,7.54%
"HPP","NYSE","Hudson Pacific Properties Inc","Real Estate","REIT - Office",871.69,15.72,-2.30%,635846,1181.49,0.54,3.56%,7.38%,122.35%,65.65%,45.15%,-13.29%,5.31%,77.36%,77.72%,-8.17%,39.19%,1.47%,115.21%,12.68%
"CBRL","NASD","Cracker Barrel Old Country Store Inc","Consumer Cyclical","Restaurants",1198.26,53.61,5.01%,772572,1255.66,0.62,6.33%,22.54%,84.48%,58.33%,111.06%,-18.65%,4.41%,-111.41%,239.83%,-2.90%,-29.78%,-5.25%,96.16%,27.40%
"ACMR","NASD","ACM Research Inc","Technology","Semiconductor Equipment & Materials",5799.67,83.92,-0.20%,964295,1695.79,0.57,-18.52%,-7.96%,75.23%,66.21%,112.72%,177.88%,10.05%,24.05%,-18.69%,34.18%,39.81%,-2.28%,64.56%,5.63%
"ALAB","NASD","Astera Labs Inc","Technology","Semiconductors",52042.88,303.62,-5.04%,7235791,6041.94,1.20,-26.48%,-16.06%,77.75%,76.38%,82.51%,209.97%,10.27%,64.11%,148.21%,93.40%,48.55%,3.01%,71.32%,9.04%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",808386.56,495.76,-1.03%,32115875,35817.56,0.90,-11.14%,-2.27%,78.16%,121.72%,131.49%,209.06%,6.97%,79.59%,92.25%,37.85%,64.57%,0.31%,69.47%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",284290.16,267.19,1.98%,8239046,11124.88,0.74,-17.38%,-32.59%,64.60%,154.49%,144.43%,69.99%,9.18%,22.84%,48.63%,20.06%,31.14%,0.86%,7.98%,1.63%
"CEVA","NASD","Ceva Inc","Technology","Semiconductors",1057.82,37.97,-1.43%,716106,904.36,0.79,-16.62%,-17.10%,69.89%,67.71%,76.44%,63.17%,7.43%,26.33%,-15.07%,11.46%,34.19%,0.37%,91.09%,6.58%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",958798.26,848.95,-0.50%,63346278,51309.75,1.23,-13.31%,-16.83%,85.67%,154.67%,197.45%,649.56%,7.86%,784.43%,1372.09%,345.72%,172.07%,-0.59%,79.20%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6432.98,71.84,-3.44%,4845187,5385.84,0.90,-21.31%,-14.87%,207.67%,297.35%,312.16%,360.81%,12.79%,331.29%,11.61%,43.00%,93.47%,-0.48%,85.49%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",8870.75,264.33,-2.98%,688199,1047.82,0.66,-19.01%,-6.49%,92.94%,136.55%,185.14%,261.30%,8.51%,150.15%,243.57%,106.23%,65.41%,-1.00%,80.99%,2.33%
"UMC","NYSE","United Micro Electronics ADR","Technology","Semiconductors",53452.25,21.25,-4.67%,20772829,17555.11,1.18,-12.70%,-1.71%,100.09%,141.75%,170.36%,182.20%,5.24%,38.13%,116.06%,9.68%,33.53%,-17.59%,7.00%,1.04%
"ALIT","NYSE","Alight Inc","Technology","Software - Application",583.98,21.74,0.79%,480586,1316.32,0.37,10.81%,76.32%,68.37%,-31.20%,-44.26%,-80.55%,8.90%,-43.79%,-13.37%,-2.55%,-21.83%,,86.84%,4.28%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",92083.34,258.69,-1.38%,3508997,5738.41,0.61,0.45%,11.93%,109.52%,111.33%,90.23%,80.71%,6.08%,18.05%,115.46%,32.15%,19.42%,1.55%,82.76%,4.55%
"FROG","NASD","JFrog Ltd","Technology","Software - Application",10723.94,88.54,2.32%,2017569,2897.82,0.70,-2.42%,12.82%,102.98%,57.10%,41.75%,116.16%,6.10%,16.32%,57.82%,25.79%,20.57%,-0.89%,85.10%,10.19%
"NAVN","NASD","Navan Inc","Technology","Software - Application",6602.44,25.96,0.62%,3608367,4344.85,0.83,0.15%,36.42%,77.56%,65.77%,51.99%,,4.32%,,66.82%,39.86%,,0.21%,19.55%,11.53%
"PD","NYSE","Pagerduty Inc","Technology","Software - Application",794.36,10.30,-3.29%,1291008,2139.89,0.60,-0.29%,16.78%,60.69%,-13.74%,-21.43%,-29.69%,6.91%,13.37%,281.29%,0.97%,5.45%,1.15%,98.30%,9.67%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",4971.71,28.11,-2.80%,1841235,1875.64,0.98,-2.90%,46.64%,108.69%,116.06%,143.59%,,4.79%,140.97%,83.13%,43.18%,,4.72%,14.55%,10.32%
"SNOW","NYSE","Snowflake Inc","Technology","Software - Application",93200.74,268.90,-0.41%,5456770,8127.36,0.67,2.85%,12.83%,87.32%,30.43%,22.58%,27.09%,5.36%,54.47%,33.81%,33.48%,44.34%,-1.66%,75.41%,6.84%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2298.97,71.81,4.25%,1389398,1342.47,1.03,-4.86%,38.68%,251.67%,429.96%,364.79%,353.35%,7.35%,25.87%,39.38%,19.82%,26.43%,0.16%,72.70%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",793.20,13.22,-3.71%,3137341,3317.24,0.95,-24.89%,59.47%,230.50%,170.35%,183.69%,150.38%,10.48%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.67%,4.86%
"BRUN","NASD","Boost Run Inc","Technology","Software - Infrastructure",1865.92,24.42,2.56%,1205858,1622.12,0.74,-14.14%,-32.02%,78.90%,95.36%,93.20%,138.71%,9.00%,134.90%,-101.12%,,,181.22%,16.93%,11.75%
"CRWD","NASD","Crowdstrike Holdings Inc","Technology","Software - Infrastructure",206788.10,203.08,-0.33%,9102630,12490.91,0.73,8.49%,19.55%,94.24%,76.32%,73.29%,72.90%,6.16%,32.03%,124.26%,25.57%,29.10%,,72.25%,2.91%
"FIVN","NASD","Five9 Inc","Technology","Software - Infrastructure",1958.51,25.58,1.27%,1786446,3213.27,0.56,0.63%,23.66%,63.14%,34.70%,27.58%,-4.77%,5.83%,9.88%,3234.38%,9.16%,13.13%,-2.72%,101.71%,11.40%
"OKTA","NASD","Okta Inc","Technology","Software - Infrastructure",25958.13,149.35,1.09%,2682356,3813.79,0.70,7.73%,28.45%,107.40%,59.99%,72.72%,62.16%,7.53%,9.90%,20.10%,11.19%,11.37%,4.34%,93.91%,5.21%
"PANW","NASD","Palo Alto Networks Inc","Technology","Software - Infrastructure",292324.19,358.68,1.32%,7802725,8020.48,0.97,10.05%,28.15%,114.82%,87.86%,94.72%,82.74%,5.05%,12.97%,-159.65%,31.15%,13.16%,11.04%,80.41%,3.10%
"QLYS","NASD","Qualys Inc","Technology","Software - Infrastructure",5614.65,159.43,1.19%,824225,808.18,1.02,4.41%,40.26%,89.59%,18.95%,19.96%,14.25%,6.34%,7.53%,9.84%,10.60%,7.23%,2.00%,107.01%,10.53%
"RBRK","NYSE","Rubrik Inc","Technology","Software - Infrastructure",16254.26,78.97,-1.06%,2368955,3727.37,0.64,-6.41%,14.15%,52.04%,15.89%,3.26%,-9.16%,6.84%,3199.04%,61.43%,38.99%,,-0.39%,57.59%,8.63%
"RPD","NASD","Rapid7 Inc","Technology","Software - Infrastructure",815.33,12.20,0.25%,1911997,2337.60,0.82,9.22%,76.05%,111.44%,-9.83%,-19.74%,-45.36%,10.00%,-25.20%,-48.48%,-0.27%,-7.72%,-3.25%,93.11%,11.41%
"TENB","NASD","Tenable Holdings Inc","Technology","Software - Infrastructure",4397.65,39.88,0.28%,2810367,3621.08,0.78,0.25%,48.14%,109.56%,77.01%,69.49%,19.80%,7.86%,22.75%,106.28%,9.58%,14.53%,9.40%,115.90%,10.21%
"TWLO","NYSE","Twilio Inc","Technology","Software - Infrastructure",31383.80,206.78,0.04%,2413912,2622.98,0.92,-3.63%,7.32%,50.98%,68.07%,45.37%,63.58%,5.14%,16.87%,361.92%,20.00%,16.31%,-1.07%,91.34%,2.91%
"VRNS","NASD","Varonis Systems Inc","Technology","Software - Infrastructure",5458.26,47.54,1.15%,2142150,2395.20,0.89,6.76%,40.40%,98.91%,36.45%,44.94%,-5.99%,5.90%,-33.82%,-0.22%,27.39%,55.12%,-5.12%,98.28%,7.11%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2434.19,52.34,1.34%,3347111,1160.24,2.88,35.21%,53.00%,68.84%,71.38%,76.05%,17.99%,7.76%,22.11%,178.22%,7.54%,30.24%,-3.53%,115.02%,14.77%
"NSP","NYSE","Insperity Inc","Industrials","Staffing & Employment Services",1891.28,49.55,0.14%,546060,774.60,0.70,8.88%,41.77%,72.77%,8.78%,27.97%,-14.02%,5.01%,99.42%,-35.30%,1.72%,52.60%,6.85%,110.64%,12.32%
"RHI","NYSE","Robert Half Inc","Industrials","Staffing & Employment Services",4275.87,41.80,1.14%,1949558,2403.58,0.81,29.01%,29.25%,58.33%,46.67%,53.90%,-0.83%,6.26%,-0.74%,-19.67%,-3.83%,25.38%,18.37%,124.50%,22.66%
"RXO","NYSE","RXO Inc","Industrials","Trucking",4830.52,29.29,2.63%,1885733,2317.90,0.81,11.58%,7.64%,62.90%,92.57%,131.72%,76.34%,6.22%,232.42%,-15.39%,-0.56%,,2.12%,111.57%,9.00%
