"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"OVV","NYSE","Ovintiv Inc","Energy","Oil & Gas E&P",17392.54,63.13,2.83%,7474192,3538.81,2.11,9.24%,19.66%,11.58%,55.03%,61.09%,57.86%,2.94%,41.16%,37.05%,28.66%,18.07%,7.32%,88.48%,5.10%,12.29%,11.52%,29.24%
"FTI","NYSE","TechnipFMC plc","Energy","Oil & Gas Equipment & Services",30600.37,76.75,0.96%,2037166,4851.75,0.42,6.49%,19.38%,5.95%,42.21%,72.24%,104.45%,2.77%,21.86%,92.99%,10.46%,19.03%,-2.15%,100.01%,4.29%,8.52%,9.92%,29.83%
"OII","NYSE","Oceaneering International Inc","Energy","Oil & Gas Equipment & Services",5248.20,52.73,9.81%,3959844,1062.49,3.73,24.72%,45.30%,38.73%,85.41%,119.43%,120.17%,6.69%,-5.31%,20.20%,10.03%,9.86%,2.83%,103.86%,6.69%,24.42%,32.34%,62.61%
"PAA","NASD","Plains All American Pipeline LP","Energy","Oil & Gas Midstream",17356.08,24.60,-0.36%,1900824,2641.99,0.72,3.06%,14.58%,14.58%,28.53%,36.97%,29.95%,1.57%,5.43%,-70.94%,2.80%,10.46%,0.97%,39.39%,3.26%,5.75%,7.65%,21.86%
"PAGP","NASD","Plains GP Holdings LP","Energy","Oil & Gas Midstream",20151.54,26.45,-0.23%,1385056,1552.27,0.89,3.28%,12.99%,16.34%,35.14%,43.47%,42.49%,1.21%,16.13%,-76.19%,2.80%,17.17%,5.70%,80.66%,8.46%,5.44%,7.11%,24.60%
"PBA","NYSE","Pembina Pipeline Corp","Energy","Oil & Gas Midstream",29868.06,51.37,0.31%,809552,1195.87,0.68,0.16%,10.50%,18.94%,29.30%,34.97%,38.50%,1.18%,11.45%,5.06%,-4.04%,6.48%,-4.55%,58.23%,1.69%,5.12%,6.19%,19.56%
"TRGP","NYSE","Targa Resources Corp","Energy","Oil & Gas Midstream",60385.77,281.33,-1.49%,1062127,1215.38,0.87,-0.56%,5.64%,17.26%,46.94%,52.48%,69.84%,2.29%,26.89%,143.55%,-10.60%,19.59%,-0.61%,95.56%,1.97%,2.18%,4.18%,27.94%
"WES","NYSE","Western Midstream Partners LP","Energy","Oil & Gas Midstream",20140.36,47.47,-0.96%,613939,1213.14,0.51,3.26%,12.73%,15.47%,16.26%,20.18%,16.78%,1.92%,17.84%,8.33%,22.51%,11.40%,0.39%,37.72%,2.92%,4.91%,6.08%,14.48%
"WKC","NYSE","World Kinect Corp","Energy","Oil & Gas Refining & Marketing",1958.70,38.14,5.16%,4379143,1033.26,4.24,4.49%,20.70%,62.02%,43.60%,62.78%,34.58%,4.08%,76.61%,115.48%,50.03%,-13.64%,-2.58%,111.59%,13.20%,8.63%,19.05%,42.58%
"SON","NYSE","Sonoco Products Co","Consumer Cyclical","Packaging & Containers",5757.12,58.23,3.39%,1327582,1302.15,1.02,2.93%,8.76%,18.38%,19.42%,33.43%,19.86%,4.21%,1.87%,178.77%,-1.24%,7.05%,1.41%,90.22%,10.82%,4.72%,12.16%,19.51%
"CNI","NYSE","Canadian National Railway Co","Industrials","Railroads",78542.57,129.48,-0.84%,2686322,1538.14,1.75,0.35%,11.71%,13.53%,29.45%,30.99%,35.69%,1.94%,5.26%,10.20%,11.29%,8.95%,-2.27%,69.07%,0.50%,3.98%,8.02%,21.85%
"CSX","NASD","CSX Corp","Industrials","Railroads",98607.24,53.23,0.80%,14305610,12710.48,1.13,4.89%,15.57%,15.27%,48.77%,46.84%,52.09%,2.09%,24.22%,21.78%,10.10%,15.92%,1.56%,79.07%,2.00%,7.34%,11.78%,30.05%
"OHI","NYSE","Omega Healthcare Investors Inc","Real Estate","REIT - Healthcare Facilities",15402.32,51.72,1.47%,1818609,2268.91,0.80,3.01%,9.16%,11.59%,19.58%,16.64%,32.62%,1.68%,2.49%,39.25%,16.85%,2.40%,-0.11%,80.79%,4.47%,5.04%,8.87%,13.81%
"VTR","NYSE","Ventas Inc","Real Estate","REIT - Healthcare Facilities",50020.68,100.53,2.67%,2872328,4324.36,0.66,4.61%,16.13%,21.22%,31.27%,29.92%,49.80%,1.85%,15.55%,9.43%,22.01%,33.21%,3.01%,105.35%,5.12%,7.65%,13.88%,22.40%
"WELL","NYSE","Welltower Inc","Real Estate","REIT - Healthcare Facilities",177939.86,252.07,2.03%,3312382,3439.92,0.96,3.63%,13.84%,21.05%,38.53%,35.81%,56.18%,2.01%,108.38%,34.00%,38.21%,42.79%,3.39%,101.37%,2.70%,6.36%,13.77%,24.57%
"HST","NASD","Host Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel",16779.54,24.50,2.25%,8138706,9259.14,0.88,2.34%,2.64%,19.74%,34.13%,42.30%,54.82%,2.30%,17.73%,101.77%,3.20%,-2.17%,-1.70%,104.84%,5.91%,3.38%,5.40%,26.43%
"RLJ","NYSE","RLJ Lodging Trust","Real Estate","REIT - Hotel & Motel",1884.33,12.34,2.32%,1210620,2351.81,0.51,3.61%,9.01%,55.22%,60.26%,65.64%,60.26%,2.60%,-210.13%,-113.21%,3.61%,,-0.36%,87.29%,8.47%,4.83%,13.36%,45.94%
"CDP","NYSE","COPT Defense Properties","Real Estate","REIT - Office",8597.84,38.03,1.47%,771221,1044.47,0.74,1.17%,8.75%,19.14%,24.98%,36.80%,36.70%,1.88%,-0.41%,9.74%,6.80%,5.28%,4.07%,115.88%,6.08%,2.76%,10.12%,21.23%
"JAN","NYSE","Janus Living Inc","Real Estate","REIT - Residential",9050.50,31.41,2.65%,920775,1283.32,0.72,3.49%,9.90%,27.17%,,33.66%,,3.36%,353.85%,,,63.55%,34.73%,25.23%,6.46%,6.17%,13.75%,18.70%
"RNG","NYSE","RingCentral Inc","Technology","Software - Application",4034.67,48.31,25.09%,8924035,1761.34,5.07,16.92%,34.76%,25.06%,78.07%,67.28%,76.77%,9.31%,15.30%,215.14%,5.90%,12.25%,9.20%,102.58%,12.11%,19.24%,19.59%,40.55%
"OGE","NYSE","Oge Energy Corp","Utilities","Utilities - Regulated Electric",10308.40,49.95,0.69%,1242951,1441.94,0.86,2.57%,2.78%,5.09%,15.68%,16.98%,11.20%,1.56%,4.61%,-21.99%,0.66%,6.66%,-0.97%,78.55%,4.61%,2.05%,3.83%,7.87%
