"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1699.83,21.26,-8.76%,7999241,12517.45,0.64,14.95%,-1.39%,74.69%,114.31%,190.83%,275.62%,11.47%,64.40%,18.77%,-4.86%,57.30%,3.83%,31.93%,20.01%,-10.86%,-3.35%,80.96%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",2759.42,53.85,-7.81%,3602099,3929.36,0.92,-10.86%,-16.80%,95.04%,159.77%,175.31%,116.27%,9.49%,37.62%,,47.64%,28.14%,12.37%,122.12%,19.80%,-19.76%,-13.46%,68.89%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2283.09,64.89,-7.53%,1651640,1191.34,1.39,1.96%,-22.46%,52.15%,3315.26%,3315.26%,765.20%,11.81%,40.15%,49.08%,,6.97%,16.01%,26.99%,10.11%,-10.84%,-8.86%,-94.61%
"ACHC","NASD","Acadia Healthcare Company Inc","Healthcare","Medical Care Facilities",3173.78,34.51,1.47%,2300732,3073.50,0.75,0.03%,38.26%,26.23%,127.79%,143.20%,58.74%,3.32%,-24.66%,-50.33%,7.57%,0.55%,14.10%,139.61%,25.34%,7.83%,24.89%,58.39%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",2478.87,76.32,-13.77%,2726823,2610.78,1.04,-5.84%,-19.83%,-20.09%,146.91%,278.01%,257.97%,14.57%,2000.00%,143.11%,33.69%,,3.67%,69.92%,15.69%,-5.82%,-18.09%,47.13%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",3089.94,47.23,-10.77%,5743438,9730.22,0.59,2.99%,-32.66%,-37.25%,163.56%,188.87%,1892.83%,10.90%,172.68%,84.63%,39.10%,,5.52%,60.28%,17.58%,-17.74%,-44.05%,3.36%
"ICHR","NASD","Ichor Holdings Ltd","Technology","Semiconductor Equipment & Materials",3017.74,86.55,-7.95%,495476,1178.15,0.42,4.44%,-3.17%,26.52%,161.72%,369.61%,311.16%,8.22%,499.38%,46.83%,4.75%,125.29%,-7.47%,93.37%,5.50%,-8.34%,2.98%,81.70%
"UCTT","NASD","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials",4157.83,92.75,-7.77%,752263,1340.51,0.56,0.35%,-14.45%,18.55%,110.13%,266.17%,291.35%,7.34%,146.77%,-256.27%,2.91%,89.64%,6.04%,101.86%,8.18%,-12.45%,-6.70%,55.95%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",851092.00,521.95,-3.29%,27200730,34729.55,0.78,5.28%,0.43%,70.95%,105.71%,143.72%,221.95%,5.50%,79.93%,92.25%,37.85%,65.83%,0.31%,68.38%,2.45%,-2.08%,2.65%,70.75%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",276650.65,260.01,-8.14%,4884783,10673.74,0.46,-2.69%,-27.59%,27.08%,118.13%,137.86%,62.52%,5.79%,22.71%,48.63%,20.06%,31.56%,0.86%,8.00%,1.65%,-13.78%,-19.31%,38.37%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",170100.11,194.23,-7.21%,19837135,41572.66,0.48,2.94%,-29.80%,17.32%,133.73%,128.56%,162.33%,5.72%,42.65%,-81.00%,27.57%,47.74%,-3.95%,78.14%,3.74%,-15.39%,-18.78%,46.26%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1040114.56,920.95,-6.99%,40803073,52033.31,0.78,8.48%,-12.17%,91.18%,131.64%,222.68%,724.26%,5.80%,783.32%,1372.09%,345.72%,172.07%,-0.59%,78.10%,3.22%,-5.62%,-3.60%,83.43%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",6492.72,71.59,-21.54%,10493318,5294.49,1.98,-0.35%,-15.77%,109.02%,269.40%,310.73%,315.01%,13.08%,440.47%,105.90%,55.17%,115.25%,-0.48%,85.92%,4.64%,-21.37%,-20.39%,80.19%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9091.40,270.90,-6.29%,666658,1058.28,0.63,2.49%,-15.78%,90.77%,135.01%,192.23%,266.87%,7.45%,150.15%,243.57%,106.23%,65.41%,-1.00%,79.15%,2.12%,-9.34%,-6.23%,68.01%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",5860.58,38.21,-6.35%,3622792,7204.12,0.50,1.06%,-31.26%,39.81%,100.26%,163.70%,125.69%,6.47%,1635.87%,273.09%,17.34%,,-1.75%,86.97%,11.04%,-12.88%,-22.90%,45.21%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3167.56,20.24,4.17%,4373025,7616.73,0.57,-2.32%,23.57%,-18.91%,115.78%,98.82%,180.33%,5.85%,151.08%,51.10%,19.76%,55.47%,18.63%,89.14%,17.57%,3.81%,9.36%,23.37%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",1914.63,59.80,1.80%,1219702,1376.69,0.89,-16.72%,14.38%,160.57%,333.65%,287.06%,294.98%,8.91%,25.87%,39.38%,19.82%,26.43%,0.16%,72.80%,12.44%,-10.91%,-3.95%,108.21%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",696.60,11.61,-9.01%,2081659,3436.70,0.61,-12.18%,-3.01%,188.09%,138.89%,149.14%,114.21%,7.84%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.71%,4.62%,-22.46%,5.94%,73.25%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",14442.83,123.54,-5.80%,2351966,3655.30,0.64,3.89%,-16.86%,28.88%,127.51%,156.73%,329.85%,7.73%,-41.75%,-60.23%,22.40%,12.06%,39.04%,83.37%,12.38%,-7.08%,-18.44%,44.39%
