"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"FCEL","NASD","Fuelcell Energy Inc","Industrials","Electrical Equipment & Parts",1796.02,22.47,3.84%,8067189,12639.42,0.64,10.96%,-7.87%,136.78%,160.07%,207.39%,292.15%,14.69%,64.40%,18.77%,-4.86%,57.30%,3.83%,31.82%,13.62%
"MEI","NYSE","Methode Electronics Inc","Technology","Electronic Components",582.80,16.43,-0.60%,474484,984.30,0.48,4.25%,17.86%,131.08%,130.76%,147.44%,147.07%,8.76%,53.47%,101.43%,15.95%,,0.69%,89.69%,5.62%
"STRL","NASD","Sterling Infrastructure Inc","Industrials","Engineering & Construction",22073.64,719.34,3.59%,481716,760.67,0.63,7.55%,-22.88%,52.13%,105.77%,134.90%,197.24%,5.88%,73.65%,141.86%,91.59%,38.51%,-1.13%,92.19%,3.99%
"TXG","NASD","10x Genomics Inc","Healthcare","Health Information Services",5973.29,47.05,-0.32%,2820681,3154.97,0.89,2.84%,42.84%,104.83%,113.38%,188.47%,262.20%,6.95%,-130.22%,62.53%,-2.61%,-5.68%,1.40%,98.56%,14.45%
"PENG","NASD","Penguin Solutions Inc","Technology","Information Technology Services",3033.57,59.20,1.89%,2237433,3878.01,0.58,-18.74%,-12.86%,112.03%,200.05%,202.66%,142.13%,12.16%,37.62%,,47.64%,28.14%,12.37%,113.26%,17.87%
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2480.12,70.49,-0.72%,1288404,1164.35,1.11,-0.20%,-23.31%,80.84%,3610.00%,3610.00%,839.87%,11.50%,28.37%,49.08%,,15.30%,16.01%,26.99%,5.91%
"ACHC","NASD","Acadia Healthcare Company Inc","Healthcare","Medical Care Facilities",3198.62,34.78,-2.33%,1385170,3091.31,0.45,7.78%,37.96%,26.75%,144.24%,145.10%,57.80%,5.37%,-24.66%,-50.33%,7.57%,0.55%,14.10%,139.68%,26.21%
"PBF","NYSE","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing",7610.79,64.33,-2.60%,3178091,2893.56,1.10,9.48%,63.73%,58.10%,108.93%,137.21%,167.93%,5.05%,351.03%,146.86%,11.86%,,2.12%,85.16%,14.23%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",3038.18,93.54,-5.43%,2724538,2634.86,1.03,6.55%,-17.46%,-0.19%,221.89%,363.30%,365.37%,18.06%,2000.00%,143.11%,33.69%,,3.67%,69.91%,13.58%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",3466.12,52.98,-6.25%,4820848,10048.74,0.48,-0.82%,-42.69%,-29.33%,147.45%,224.04%,2154.47%,13.24%,172.68%,84.63%,39.10%,,5.52%,60.81%,17.96%
"ICHR","NASD","Ichor Holdings Ltd","Technology","Semiconductor Equipment & Materials",3323.88,95.33,-0.54%,629961,1182.78,0.53,2.32%,-4.30%,47.75%,211.84%,417.25%,339.92%,10.33%,499.38%,46.83%,4.75%,125.29%,-7.47%,93.36%,4.95%
"UCTT","NASD","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials",4548.28,101.46,-3.51%,815828,1344.02,0.61,-0.64%,-17.61%,30.83%,129.24%,300.55%,323.28%,12.79%,146.77%,-256.27%,2.91%,89.64%,6.04%,101.55%,7.41%
"AIP","NASD","Arteris Inc","Technology","Semiconductors",1548.15,33.53,-2.02%,522317,1059.04,0.49,2.60%,-24.65%,42.20%,100.30%,116.32%,255.19%,8.11%,69.06%,12.07%,38.74%,,6.73%,61.05%,7.79%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",900629.65,552.33,1.45%,24573191,35419.36,0.69,4.38%,0.13%,94.15%,138.16%,157.91%,256.99%,6.79%,79.74%,92.25%,37.85%,64.29%,0.31%,69.48%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",301537.59,283.40,-2.18%,2571697,11070.23,0.23,2.31%,-30.49%,61.49%,164.44%,159.26%,81.09%,7.59%,22.71%,48.63%,20.06%,31.56%,0.86%,7.98%,1.63%
"ASX","NYSE","ASE Technology Holding CoLtd ADR","Technology","Semiconductors",88832.63,40.49,1.20%,4820178,10673.40,0.45,-0.56%,-7.18%,36.79%,114.23%,151.49%,293.49%,5.46%,89.01%,94.89%,21.87%,54.51%,7.45%,7.31%,0.83%
"INTC","NASD","Intel Corp","Technology","Semiconductors",515768.13,102.62,-2.68%,77316248,134400.51,0.58,-0.36%,-27.19%,54.87%,111.33%,178.10%,341.57%,7.18%,163.12%,-288.04%,7.18%,82.28%,3.10%,62.16%,2.98%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",184777.96,210.99,1.46%,16455833,42128.43,0.39,2.29%,-31.47%,39.44%,164.40%,148.28%,193.08%,7.52%,42.65%,-81.00%,27.57%,47.74%,-3.95%,77.92%,3.92%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1083630.04,959.48,-1.17%,30464952,52233.26,0.58,6.10%,-20.79%,113.51%,162.87%,236.18%,778.48%,8.44%,783.32%,1372.09%,345.72%,172.07%,-0.59%,79.18%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",7772.59,86.80,0.86%,5051077,5250.15,0.96,-2.30%,-10.00%,157.57%,348.12%,397.99%,462.18%,11.20%,333.14%,11.61%,43.00%,92.05%,-0.48%,85.52%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9453.18,281.68,1.26%,464650,1051.98,0.44,-3.99%,-16.39%,97.74%,149.26%,203.86%,291.98%,9.20%,150.15%,243.57%,106.23%,65.41%,-1.00%,80.97%,2.33%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",6118.25,39.89,0.28%,4226077,7169.85,0.59,-1.38%,-37.93%,48.23%,123.35%,175.29%,127.68%,8.56%,1635.87%,273.09%,17.34%,,-1.75%,86.69%,11.30%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",87484.34,245.77,-3.54%,3709936,5715.92,0.65,-7.07%,11.02%,90.09%,110.06%,80.73%,69.63%,5.26%,18.05%,115.46%,32.15%,19.42%,1.55%,82.72%,4.55%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3201.98,20.46,-1.30%,3204715,7772.24,0.41,2.30%,19.16%,-22.97%,133.03%,100.98%,184.96%,8.69%,151.08%,51.10%,19.76%,55.47%,18.63%,89.15%,17.45%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2060.96,64.37,-8.51%,1058018,1358.62,0.78,-9.30%,26.66%,171.15%,386.91%,316.63%,311.57%,8.26%,25.87%,39.38%,19.82%,26.43%,0.16%,72.74%,12.06%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",805.20,13.42,-0.45%,1614111,3401.59,0.47,-10.41%,65.27%,222.60%,185.53%,187.98%,148.98%,9.11%,55.10%,39.88%,11.71%,37.88%,-5.55%,48.74%,4.86%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",14890.68,142.68,4.57%,5602150,3608.30,1.55,19.25%,-14.17%,50.65%,185.19%,196.51%,395.76%,9.98%,-41.75%,-60.23%,22.40%,12.06%,39.04%,93.47%,13.62%
"NBIS","NASD","Nebius Group NV","Technology","Software - Infrastructure",54900.06,218.16,0.57%,16418790,18075.28,0.91,9.35%,-23.08%,39.35%,119.72%,160.63%,327.68%,11.62%,-44.20%,521.40%,621.52%,-14.09%,15.59%,50.44%,30.20%
