"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float"
"SHAZ","NASD","SharonAI Holdings Inc","Technology","Information Technology Services",2442.65,69.43,-2.58%,1039119,1026.94,1.11,-8.86%,11.40%,101.12%,3553.95%,3553.95%,825.67%,11.06%,33.35%,49.08%,,13.49%,18.61%,26.99%,5.65%
"AMN","NYSE","AMN Healthcare Services Inc","Healthcare","Medical Care Facilities",1278.18,32.95,1.40%,341537,1084.23,0.34,2.73%,7.00%,75.48%,109.23%,109.10%,65.77%,5.34%,95.68%,5676.14%,99.90%,-1.99%,13.65%,111.98%,8.47%
"AEHR","NASD","Aehr Test Systems","Technology","Semiconductor Equipment & Materials",2745.87,87.30,21.23%,11697757,2518.48,5.08,28.59%,-19.52%,17.37%,231.31%,332.39%,521.35%,6.94%,1126.67%,143.11%,33.69%,,3.34%,72.16%,14.03%
"AXTI","NASD","AXT Inc","Technology","Semiconductor Equipment & Materials",3439.29,52.57,-8.69%,4597541,10562.33,0.48,-12.56%,-45.90%,-21.89%,136.38%,221.53%,2127.54%,12.60%,172.68%,84.63%,39.10%,,5.46%,60.75%,17.96%
"ICHR","NASD","Ichor Holdings Ltd","Technology","Semiconductor Equipment & Materials",3197.31,91.70,-3.32%,589696,1164.81,0.55,3.25%,5.65%,43.26%,272.01%,397.56%,299.04%,7.45%,499.38%,46.83%,4.75%,67.46%,-7.29%,93.58%,4.95%
"UCTT","NASD","Ultra Clean Hldgs Inc","Technology","Semiconductor Equipment & Materials",4532.15,101.10,-2.57%,1164831,1273.74,1.00,0.19%,-7.16%,31.44%,186.08%,299.13%,303.43%,9.64%,146.77%,-256.27%,2.91%,89.64%,5.96%,101.56%,7.41%
"AMD","NASD","Advanced Micro Devices Inc","Technology","Semiconductors",855388.65,524.59,-4.30%,22060789,36375.96,0.66,1.39%,2.54%,105.66%,152.58%,144.95%,237.12%,4.60%,79.06%,92.25%,37.85%,63.30%,-0.94%,69.44%,2.56%
"ARM","NASD","Arm Holdings Plc ADR","Technology","Semiconductors",290706.08,273.22,-2.83%,4467377,11026.56,0.44,-9.00%,-28.25%,69.47%,145.83%,149.95%,85.72%,7.61%,22.82%,48.63%,20.06%,31.13%,0.80%,7.99%,1.63%
"ASX","NYSE","ASE Technology Holding CoLtd ADR","Technology","Semiconductors",88657.12,40.41,0.12%,6585357,10499.84,0.69,1.20%,6.01%,50.39%,121.18%,150.99%,293.09%,4.24%,89.01%,94.89%,21.87%,54.51%,7.00%,7.31%,0.83%
"INTC","NASD","Intel Corp","Technology","Semiconductors",508882.50,101.25,-6.04%,94487157,133709.25,0.77,-8.15%,-18.72%,58.67%,129.80%,174.39%,341.75%,4.68%,159.06%,-288.04%,7.18%,79.91%,1.70%,62.18%,2.98%
"MRVL","NASD","Marvell Technology Inc","Technology","Semiconductors",179409.51,204.86,-7.90%,20150022,42184.57,0.52,-11.59%,-26.76%,53.07%,147.15%,141.07%,182.92%,5.18%,42.69%,-81.00%,27.57%,47.04%,-5.00%,78.04%,3.92%
"MU","NASD","Micron Technology Inc","Technology","Semiconductors",1011569.12,895.67,-8.89%,43373504,50866.48,0.93,-5.60%,-8.75%,92.35%,158.96%,213.82%,645.71%,5.05%,782.97%,1372.09%,345.72%,171.80%,-1.92%,79.19%,2.82%
"MXL","NASD","MaxLinear Inc","Technology","Semiconductors",7873.33,87.93,-5.04%,2040502,5322.66,0.42,2.18%,4.10%,307.82%,377.33%,404.45%,510.59%,9.67%,333.14%,11.61%,43.00%,92.05%,-0.17%,85.73%,4.97%
"SIMO","NASD","Silicon Motion Technology Corp ADR","Technology","Semiconductors",9717.63,289.56,-6.11%,349257,1050.26,0.36,-7.58%,3.23%,122.48%,151.09%,212.36%,306.86%,6.01%,150.15%,243.57%,106.23%,65.41%,-0.75%,81.12%,2.33%
"TSEM","NASD","Tower Semiconductor Ltd","Technology","Semiconductors",27983.86,250.40,-1.99%,2013642,2208.40,1.00,15.55%,-4.76%,16.95%,106.43%,113.25%,451.54%,6.99%,45.94%,60.32%,15.48%,58.84%,-1.05%,73.49%,2.41%
"VSH","NYSE","Vishay Intertechnology Inc","Technology","Semiconductors",6098.94,39.76,-4.73%,3738168,7001.70,0.58,-5.75%,-33.03%,71.92%,147.29%,174.42%,134.04%,5.82%,1580.87%,273.09%,17.34%,,-0.12%,88.05%,11.30%
"DDOG","NASD","Datadog Inc","Technology","Software - Application",94172.83,264.56,-2.28%,2047534,5825.40,0.38,1.33%,15.08%,139.27%,109.02%,94.54%,88.22%,6.08%,18.05%,115.46%,32.15%,19.42%,0.42%,82.60%,4.55%
"FSLY","NASD","Fastly Inc","Technology","Software - Application",3091.66,19.75,-5.48%,3363746,8171.91,0.45,0.08%,6.50%,-5.70%,111.51%,94.06%,189.24%,7.86%,149.88%,51.10%,19.76%,53.63%,17.88%,88.72%,17.45%
"PTRN","NASD","Pattern Group Inc","Technology","Software - Application",5144.15,29.08,3.58%,1499462,1818.91,0.90,5.34%,38.76%,117.70%,116.89%,152.04%,,5.34%,140.97%,83.13%,43.18%,,4.46%,14.55%,10.32%
"BAND","NASD","Bandwidth Inc","Technology","Software - Infrastructure",2271.31,70.95,-6.37%,436951,1339.60,0.36,0.65%,8.58%,295.24%,397.17%,359.20%,354.78%,8.97%,25.87%,39.38%,19.82%,26.43%,2.36%,74.26%,12.06%
"BB","NYSE","BlackBerry Ltd","Technology","Software - Infrastructure",6225.91,10.62,-3.52%,21957625,34173.29,0.70,-4.47%,15.59%,167.57%,165.56%,180.28%,161.00%,5.58%,18.75%,346.88%,25.64%,20.51%,-2.28%,44.43%,7.62%
"BLZE","NASD","Backblaze Inc","Technology","Software - Infrastructure",910.80,15.18,-8.28%,1392756,3273.69,0.47,-7.55%,91.67%,324.02%,194.76%,225.75%,198.23%,7.83%,47.07%,39.88%,11.71%,37.88%,-5.61%,48.63%,4.86%
"DOCN","NYSE","DigitalOcean Holdings Inc","Technology","Software - Infrastructure",12189.22,116.79,-7.53%,4100519,3701.80,1.21,-16.85%,-31.47%,59.01%,111.09%,142.72%,313.00%,7.51%,-41.87%,-60.23%,22.40%,11.16%,39.06%,93.45%,13.62%
"IRDM","NASD","Iridium Communications Inc","Communication Services","Telecom Services",5138.88,48.50,-0.74%,1023753,2829.29,0.40,-3.92%,2.49%,34.27%,147.96%,179.06%,54.26%,3.00%,8.73%,-26.27%,1.94%,16.07%,-3.92%,85.23%,4.76%
